,codigo,bairro,valor,condominio+iptu,area,banheiros,suites,garagem,portao eletronico,DCE,salas,total de uni.,varanda,piscinas,posicao,descricao da vaga,unidade por andar,sol da manha,playground,circuito de tv,quadra de esporte,jardins,elevador,academia,hall social,sauna,salao de festas,quartos,portaria permanente
224,646274,praia do canto,320000.0,626.0,110.0,2.0,1.0,1.0,1,1,1,36,0,0, Lateral," livre/ privativa (cabe carro, moto e ainda sobra espaço). ",4,1,0,1,0,1,1,0,1,0,1,3,1
730,617969,jardim camburi,660000.0,410.0,120.0,1.0,1.0,2.0,1,1,2,8,2,0, Frente, privativa / coberta / solidári. ,1,0,0,0,0,1,1,0,1,0,0,3,0
146,649013,jardim camburi,280000.0,281.5,55.0,1.0,,1.0,1,0,1,42,1,0, Frente," privativa, coberta. ",6,1,0,0,0,0,1,0,1,0,1,2,0
1113,614654,estância monazítica,130000.0,252.87,45.65,1.0,,1.0,1,0,1,0,0,0, Fundo, privativa descoberta  ,0,0,1,0,0,1,0,0,0,0,0,2,1
804,625472,jardim camburi,750000.0,411.65,145.0,3.0,2.0,2.0,1,0,1,32,1,1, Fundo," privativas, cobertas, 01 presa,01 livre ",4,1,0,1,0,1,1,0,0,1,0,3,0
1459,648380,praia da costa,700000.0,1242.43,240.0,1.0,1.0,2.0,0,0,1,52,1,0, Frente," privativas, livres e cobertas ",4,0,0,0,0,0,0,0,0,0,0,4,0
1456,534885,itapuã,700000.0,525.0,120.0,4.0,2.0,2.0,1,1,1,68,2,1, Lateral, solidarias ss / vagas amplas ,4,1,0,1,0,1,1,1,1,1,1,3,1
1133,627214,colina de laranjeiras,140000.0,185.0,51.47,1.0,0.0,1.0,1,0,1,16,1,0, Frente, rotativa descoberta  ,4,1,1,0,0,1,0,0,0,0,0,2,0
374,577824,praia de santa helena,395000.0,442.61,78.0,1.0,0.0,1.0,1,1,1,54,1,1, Lateral," privativa, livre e coberta ",6,1,0,1,0,1,1,0,0,0,1,2,1
44,658607,jardim camburi,220000.0,290.0,40.0,1.0,,1.0,1,0,1,160,1,1, Frente, privativa ,20,0,1,0,0,0,1,0,1,0,1,1,1
630,622567,jardim camburi,565000.0,450.0,100.0,1.0,2.0,2.0,1,0,1,24,1,0, Lateral, privativas / cobertas ,3,1,0,1,0,1,1,0,1,0,1,3,0
1038,629933,praia do canto,2200000.0,3012.55,235.95,2.0,4.0,4.0,0,1,2,30,3,1, Frente, 03 livres e 01 presa ,2,0,1,1,1,1,1,1,0,1,1,4,1
796,571586,barro vermelho,740000.0,670.52,105.0,3.0,1.0,2.0,1,0,1,0,1,1, Frente, privativas e cobertas ,0,1,1,1,0,1,1,0,1,1,1,3,1
478,626351,jardim da penha,450000.0,430.0,96.0,1.0,1.0,1.0,0,1,1,12,0,0, Frente, privativa ,4,0,0,0,0,0,0,0,0,0,0,3,0
812,635286,praia do canto,770000.0,1313.2,178.0,4.0,2.0,2.0,0,1,2,12,1,1, Frente, livres e cobertas + box ,1,1,1,1,0,1,1,0,1,1,1,4,0
432,585128,jardim camburi,425000.0,490.0,87.0,1.0,1.0,2.0,0,0,1,54,2,1, Frente, privativas / cobertas ,6,1,0,1,0,1,1,0,1,1,1,3,1
170,308346,jardim da penha,295000.0,451.76,65.0,1.0,0.0,1.0,1,0,1,9,1,0, Frente, privativa ,3,0,0,0,0,1,0,0,1,0,0,2,0
945,72312,mata da praia,1200000.0,800.0,160.0,2.0,2.0,2.0,1,1,1,0,1,1, Lateral, ,0,1,1,0,0,1,1,1,1,1,1,4,1
721,277789,barro vermelho,650000.0,677.0,93.0,1.0,2.0,2.0,1,0,1,59,1,1, Frente, privativa / solidária / coberta ,3,0,1,1,0,1,1,1,1,1,1,2,1
967,585429,mata da praia,1300000.0,1063.0,150.0,1.0,2.0,2.0,1,1,1,52,1,1, Frente, cobertas / privativas ,4,0,0,0,1,0,1,0,1,1,1,4,1
602,560347,jardim camburi,549000.0,1060.0,93.0,2.0,1.0,2.0,1,1,1,18,2,1, Frente, privativa e coberta ,3,0,0,1,0,1,1,0,1,1,1,3,1
1204,635403,jardim limoeiro,215000.0,265.0,54.0,1.0,1.0,1.0,1,0,1,480,1,1, Frente, privativa e coberta no subsolo ,8,1,1,1,1,1,1,1,1,1,1,2,1
1031,593161,barro vermelho,2100000.0,1199.0,217.0,5.0,2.0,3.0,1,1,1,0,2,1, Lateral, 1 livre e 2 solidárias todas cobertas ,0,1,1,1,1,1,1,1,1,1,1,4,1
123,535775,parque moscoso,270000.0,593.77,135.0,2.0,1.0,0.0,0,1,1,80,0,0, Frente, não tem ,8,0,0,0,0,1,1,0,0,0,0,4,1
1120,647833,residencial vista do mestre,130000.0,281.25,42.83,1.0,0.0,1.0,1,0,1,60,0,1, Frente, privativa descoberta  ,12,1,1,1,1,1,1,1,1,0,1,2,1
1438,665808,praia de itaparica,634000.0,300.0,114.6,3.0,1.0,2.0,1,0,3,112,2,1, Frente, privativa e coberta - nº 09 e 09 a térreo ,8,1,1,1,0,1,1,1,0,1,1,2,1
525,625525,praia do canto,480000.0,466.28,63.96,1.0,1.0,1.0,1,0,1,66,1,1, Frente, coberta ,6,0,0,0,0,1,1,0,1,1,1,2,1
1337,655490,praia de itaparica,326770.83,1018.2,61.95,1.0,1.0,1.0,0,0,1,228,1,1, Lateral, privativa - nº 76 t ,12,1,1,1,0,1,1,1,1,1,1,2,1
902,592947,praia do canto,950000.0,889.0,133.97,1.0,2.0,2.0,1,0,1,28,1,1, Frente," coberta, privativa ",2,1,0,1,1,1,1,1,1,1,1,3,1
1516,636245,itapuã,1395000.0,932.15,163.0,1.0,2.0,2.0,0,0,1,76,1,1, Frente, ,4,1,1,1,0,1,1,1,1,0,1,4,1
492,659171,jardim da penha,450000.0,632.07,77.87,2.0,1.0,1.0,1,0,1,35,1,0, Fundo, livre e coberta no térreo ,7,1,0,0,0,1,1,0,1,0,1,2,1
597,613934,jardim camburi,542000.0,325.0,90.0,1.0,1.0,2.0,1,0,1,16,2,0, Frente, privativa / coberta / solidárias ,4,1,0,1,0,1,1,0,1,0,0,3,0
893,534641,jardim da penha,920000.0,0.0,177.0,1.0,1.0,2.0,1,1,2,7,1,0, Frente, privativas ,2,1,0,0,0,0,1,0,0,0,1,4,0
1135,658536,residencial vista do mestre,140000.0,344.8,43.0,1.0,,1.0,0,0,1,540,0,1, Frente, descoberta e livre ,12,0,1,0,1,0,1,0,0,0,1,2,1
1229,579202,morada de laranjeiras,260000.0,368.84,69.0,1.0,1.0,1.0,1,0,1,88,1,1, Lateral, prtivativa coberta ,8,1,1,1,1,1,1,1,1,1,1,3,1
313,534401,bento ferreira,369000.0,347.0,58.0,1.0,1.0,2.0,1,1,0,0,0,1, Fundo, coberta ,0,0,0,1,0,1,1,1,1,0,1,2,1
1413,656123,praia da costa,500000.0,488.44,84.34,1.0,1.0,2.0,1,0,1,20,1,1, Fundo, subsolo - nº 5/ 5 a ,2,1,0,1,0,0,1,0,1,1,0,3,1
773,631815,mata da praia,700000.0,791.25,140.0,3.0,2.0,2.0,1,1,1,16,1,1, Frente, ,4,1,0,0,0,0,1,0,0,1,1,3,0
1298,593747,praia de itaparica,259000.0,809.53,100.0,1.0,,1.0,1,0,1,136,1,1, Lateral, descoberta ,8,0,1,1,1,1,1,0,1,1,1,3,1
1441,541693,itapuã,650000.0,400.01,130.0,3.0,2.0,2.0,1,0,1,20,1,1, Frente, livres  ,2,1,1,1,1,1,1,1,1,0,1,3,1
999,648038,praia do canto,1550000.0,1789.34,220.0,4.0,2.0,2.0,1,1,1,12,2,1, Frente, soltas e cobertas ,1,1,1,1,1,1,1,0,1,1,1,4,1
989,600695,jardim da penha,1450000.0,830.0,260.0,1.0,3.0,3.0,1,0,2,20,1,0, Frente, privativa ,4,1,0,0,0,0,1,0,0,0,1,4,0
723,650472,jardim da penha,650000.0,0.0,95.0,2.0,1.0,2.0,1,0,1,20,1,1, Frente, privativas ,4,1,0,0,0,1,1,0,1,0,0,3,0
556,635107,santa lúcia,500000.0,713.0,90.0,1.0,1.0,2.0,1,0,1,78,1,1, Frente, ,0,1,1,1,0,1,1,0,1,1,1,3,1
424,103971,santa terezinha,420000.0,350.0,75.0,1.0,1.0,1.0,1,0,1,32,1,1, Frente," privativa, coberta e livre ",4,1,0,0,0,1,1,0,1,1,1,3,0
1002,601175,mata da praia,1600000.0,1123.0,155.0,1.0,2.0,3.0,1,0,2,40,2,1, Frente," privativa, livres, solidaria e coberta ",4,1,1,1,1,1,1,1,1,1,1,4,1
116,658221,jardim da penha,265000.0,350.85,70.0,2.0,0.0,1.0,0,0,1,8,0,0, Frente, vaga individual ,2,0,0,0,0,0,0,0,0,0,0,3,0
956,490839,jardim da penha,1249000.0,1833.38,350.0,6.0,4.0,3.0,1,0,3,24,1,1, Frente, privativas e cobertas ,6,1,1,1,0,1,1,0,1,1,1,4,0
1101,658260,jardim limoeiro,120000.0,207.04,50.0,1.0,1.0,1.0,1,0,1,60,1,0, Frente, privativa descoberta  ,12,1,1,0,0,1,0,0,0,0,1,2,1
610,508465,jardim camburi,550000.0,462.0,104.0,1.0,1.0,2.0,1,0,1,44,1,1, Fundo, solidaria ,4,1,1,0,0,1,1,1,1,1,1,3,0
482,546432,jardim da penha,450000.0,430.0,100.0,3.0,1.0,1.0,1,0,2,12,2,0, Frente," coberta no subsolo, cabem 2 carros ",4,1,0,1,0,1,0,0,1,0,1,3,0
1465,607324,praia de itaparica,750000.0,1560.0,130.0,1.0,1.0,2.0,1,1,1,102,1,1, Lateral," cobertas e solidárias, ficam no subsolo. ",6,0,1,1,1,0,1,1,0,1,1,3,1
1144,657759,colina de laranjeiras,145000.0,337.92,50.84,1.0,0.0,1.0,1,0,1,54,1,1, Frente, privativa descoberta  ,6,0,1,1,1,1,1,1,1,0,1,2,1
41,647639,jardim da penha,220000.0,1182.65,35.0,1.0,1.0,1.0,1,0,1,0,1,1, Lateral," livre, direito de uso ",0,1,0,1,0,0,1,0,1,1,0,1,1
996,527229,praia do canto,1500000.0,1730.0,200.0,3.0,2.0,2.0,1,1,1,13,1,1, Frente, cobertas e livres ,1,1,0,0,1,1,1,0,1,1,1,4,1
799,606565,praia do canto,749000.0,1163.01,109.77,1.0,1.0,2.0,1,0,1,24,1,1, Frente, duas vagas privativas e cobertas ,2,1,0,1,0,0,1,0,1,0,1,3,1
585,487145,jardim camburi,530000.0,391.3,90.0,1.0,1.0,2.0,1,0,1,44,1,1, Fundo," solidaria, coberta ",4,0,0,0,0,1,1,0,1,0,1,3,0
276,590420,morada de camburi,350000.0,387.2,70.0,1.0,0.0,1.0,1,0,1,15,0,0, Frente, ,5,1,0,0,0,1,0,0,1,0,0,3,0
396,612624,maruípe,410000.0,0.0,100.0,,1.0,2.0,1,1,0,0,0,1, Frente, ,0,1,0,1,0,1,1,0,1,0,1,3,0
807,658166,praia do canto,750000.0,1097.4,136.0,3.0,1.0,1.0,1,1,1,14,4,1, Frente, livre e coberta ,2,0,0,1,0,1,1,0,0,0,1,3,1
471,601786,praia do canto,450000.0,234.0,90.0,2.0,1.0,0.0,0,0,1,8,1,0, Frente, não tem vaga de garagem ,2,0,0,0,0,0,0,0,1,0,0,2,0
291,641600,santa terezinha,355000.0,391.56,70.0,2.0,1.0,1.0,1,0,1,56,1,1, Lateral," privativa, coberta e solta ",8,0,1,1,0,1,1,0,1,1,1,2,1
1315,403968,praia da costa,290000.0,700.0,82.0,1.0,1.0,1.0,0,0,1,24,0,0, Frente, coberta/privativa no g1 ,2,1,0,1,0,1,1,0,1,0,1,2,1
1196,509843,jardim atlântico,204000.0,327.0,95.0,1.0,1.0,1.0,1,0,1,4,1,0, Frente, privativa ,4,0,0,0,0,0,0,0,0,0,0,3,0
162,584830,parque moscoso,290000.0,680.0,100.0,2.0,,0.0,1,0,1,32,0,0, Frente, ,2,1,0,0,0,1,1,0,1,0,0,3,1
250,656677,jardim camburi,330000.0,0.0,60.0,1.0,1.0,1.0,1,0,1,50,1,1, Lateral, privativa coberta ,5,0,0,0,1,0,1,0,1,0,1,2,1
1022,626593,praia do canto,1800000.0,2163.78,188.0,5.0,4.0,2.0,1,0,4,16,1,1, Frente, cobertas - privativas ,1,1,1,1,1,1,1,1,1,1,1,4,1
1073,665300,andré carloni,90000.0,125.99,70.0,1.0,,0.0,0,0,1,12,0,0, Frente, ,3,1,0,0,0,0,0,0,0,0,0,2,0
438,579588,jardim da penha,430000.0,410.0,100.0,1.0,1.0,1.0,1,1,1,9,2,1, Fundo, coberta e livre ,2,1,0,0,0,0,1,0,0,1,1,3,0
240,617076,praia do canto,330000.0,900.0,40.0,1.0,1.0,1.0,1,0,1,0,1,1, Frente, privativa ,0,1,0,1,0,0,1,0,1,0,1,1,1
1318,590410,praia da costa,300000.0,633.0,85.0,1.0,1.0,1.0,1,1,1,40,1,0, Fundo, rotativa ,4,0,0,0,0,0,1,0,0,0,1,2,1
702,391472,praia do canto,640000.0,1140.84,68.61,1.0,1.0,1.0,1,0,1,26,2,1, Frente, livre ,2,0,1,1,0,1,1,1,1,1,1,2,1
1460,642619,praia da costa,710140.0,1.0,107.64,1.0,1.0,2.0,1,0,1,0,1,1, Frente," privativas, livres e cobertas ",0,1,0,0,0,1,1,1,1,1,1,3,0
108,618340,praia do canto,265000.0,489.07,55.0,1.0,0.0,1.0,1,0,1,77,0,1, Fundo, rotativa ,7,1,0,1,0,1,1,0,1,1,1,2,1
1339,645651,praia de itaparica,333000.0,1297.5,80.0,1.0,1.0,2.0,1,0,1,130,1,1, Frente, privativa e coberta  g2 - 47 e 47 a solidárias ,10,0,1,1,0,1,1,1,1,1,1,3,1
92,585398,jardim camburi,259000.0,238.0,95.0,1.0,0.0,1.0,1,1,1,12,0,0, Frente," privativa, coletiva ",4,0,0,0,0,0,0,0,0,0,0,3,0
549,651481,jardim camburi,495000.0,514.0,80.0,2.0,1.0,2.0,1,0,1,140,1,0, Fundo, livres  ,14,0,1,1,0,1,1,1,1,1,0,3,0
611,623562,jardim da penha,550000.0,509.51,74.26,2.0,1.0,1.0,1,0,1,15,1,0, Lateral, coberta/privativa-vaga com entrada exclusiva ,3,1,0,1,0,1,1,0,1,0,0,3,0
111,632216,praia do canto,265000.0,401.09,110.0,2.0,0.0,1.0,1,0,1,12,0,0, Frente, coletiva / coberta ,4,1,0,0,0,1,0,0,1,0,0,3,0
171,540878,jardim da penha,295000.0,368.0,71.0,1.0,0.0,1.0,1,0,1,12,0,0, Frente, privativa e coberta ,4,0,0,0,1,1,0,0,1,0,1,2,0
378,463946,praia do canto,395000.0,530.29,70.0,2.0,1.0,1.0,1,0,1,44,2,0, Frente," privativa, livre e coberta ",4,0,0,1,0,1,1,0,1,0,1,2,1
821,651040,enseada do suá,780000.0,755.7,85.0,2.0,1.0,2.0,1,0,1,324,1,1, Lateral," livre, solidária e coberta ",6,1,1,1,1,1,1,1,1,1,1,3,1
1105,631852,praia de bicanga,125000.0,178.33,43.0,1.0,0.0,1.0,1,0,1,0,0,1, Lateral, livres ,0,1,1,0,0,1,0,0,0,0,1,2,1
634,624434,barro vermelho,570000.0,633.2,105.0,1.0,1.0,1.0,1,1,1,64,0,0, Frente," privativa, livre e coberta. ",4,1,1,1,0,1,0,1,1,0,1,3,1
882,605091,mata da praia,900000.0,711.0,116.0,3.0,1.0,3.0,1,0,1,204,1,1, Frente, livres ,6,1,1,1,1,1,1,1,1,1,1,3,1
